userId_url,profile_photo,UserIdUrl,Username,UserId,Tweet_Url,Date-time,Tweets,Comments,Retweets,Likes,Impressions
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1720482065513107845,4m,chicken: accomplished,31,16,64,13K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1720425595371127228,3h,what’s a song that gets you ready to greet the day,483,118,667,290K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1720138704751149552,22h,which novel needs a movie adaptation asap?,637,157,1.1K,607K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1720078306186322219,Nov 2,what's your favorite stop motion video?,422,201,1K,529K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1719823929982763457,Nov 2,"it’s giving NFL Sunday Ticket.

don’t miss the rest of the '23 season. NFL Sunday Ticket now starts at $174.",184,65,417,310K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1719823934021947772,Nov 2,Lowest price on YouTube TV with Base Plan. Terms & embargoes apply. No cancellations.,115,18,188,140K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1717685039389880758,Oct 27,sweater: check. hot drink: check. playlist of beautiful yet haunting music videos: check,965,262,1.5K,925K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1714763287613538361,Oct 19,would it be too meta to do a reaction video to a reaction video,11K,5.9K,14K,13M
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1714717988002152686,Oct 19,"check in on yourself, check in on your friends",2.3K,936,3.2K,1.9M
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1714339752755818595,Oct 17,take a minute to go make a cup of tea. your brain will thank you,1.8K,1.4K,3.3K,1.3M
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1714000762529878122,Oct 17,ever wondered where your favorite creator gets their inspiration?  in YouTube’s Edition creators tell us who they’re loving on YouTube right now. watch all 6 episodes now,713,158,773,929K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1714000765180682528,Oct 17,"so, who are you watching?",1.1K,141,402,853K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1712890949326471373,Oct 13,fall is the perfect season to get chased by a ghost while sipping a psl,1.5K,1.2K,1.6K,1.2M
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1712588957932716271,Oct 13,what's a video that always puts you in a good place?,1K,1K,1.3K,981K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1712536111535305018,Oct 13,name a creator who was ahead of their time?,1.3K,1K,2K,1.1M
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1712468161172529446,Oct 12,happy libra season! tag a libra who fills your life with harmony and balance,288,661,948,643K
https://twitter.com/youtubemusic,https://pbs.twimg.com/profile_images/1605353990002049025/XSMW6aXt_bigger.jpg,https://twitter.com/youtubemusic,YouTube Music,@youtubemusic,https://twitter.com/youtubemusic/status/1712182249150398769,Oct 12,our en luv<3 playlist is coming to you & your amor this Hispanic Heritage Month,124,553,338,476K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1712181270510260682,Oct 12,are all cat people secretly wearing that shirt?,172,254,466,424K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1712090676849005021,Oct 11,shoutout to the creators of making stunning and innovative art,200,76,601,405K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1711864183560569068,Oct 11,a...............................s..........................m.....................................................r,447,833,2.5K,923K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1711803785490682336,Oct 10,what are you carving into your pumpkin this year?,416,287,1.1K,527K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1711743385529172181,Oct 10,eating cereal out of the box while watching a video where a professional chef cooks the most complicated meal i’ve ever seen,162,222,866,368K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1711501796479283656,Oct 10,i don't care if my food is cold now i haven't found the perfect video to eat it to yet,339,270,1.6K,572K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1711426297656705484,Oct 9,what's your favorite cozy beverage,518,164,1.2K,600K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1711388550132813944,Oct 9,stars are kinda just sky rocks,316,199,1.2K,576K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1711139408399733036,Oct 9,this is a self-care checkpoint: take 5 deep breaths before you continue scrolling,234,638,1.5K,520K
https://twitter.com/YouTubeTV,https://pbs.twimg.com/profile_images/1587489111807361025/AwvHDJyB_bigger.jpg,https://twitter.com/YouTubeTV,YouTube TV,@YouTubeTV,https://twitter.com/YouTubeTV/status/1711075231958520319,Oct 8,be as subtle or unsubtle as you want when supporting your team from afar,90,230,363,363K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1711048811001319763,Oct 8,most fun character to cosplay as?,339,324,1.1K,528K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1710701522185568521,Oct 7,"reduce, reuse, recycle aaannnnnnnddd repeat",222,149,1K,491K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1710641126867149254,Oct 7,slime videos make me so nostalgic,179,111,854,450K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1710429730191647140,Oct 7,which horror movie's sequel is better than its original?,345,194,1.1K,569K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1710384473987043714,Oct 7,when the comments are as funny as the video >>>,181,183,1.1K,436K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1710308935985508807,Oct 6,reply with the best couples cosplay below,147,110,660,310K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1710006944449085472,Oct 6,name a classic horror film that secretly wants to be a survival horror game?,388,177,1K,449K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1709976745334509628,Oct 5,new yoodle today celebrating all the beauty and mystery of universe!,122,115,585,295K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1709931445379313683,Oct 5,when the aliens come which movie are you showing them first and why is it shrek?,285,207,1.2K,398K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1709659657550131635,Oct 5,kind of unfair there’s no groundhog giving us six more weeks of summer tbh,230,163,879,381K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1709599258444279995,Oct 4,reliving the most chaotic parts of elementary school with some,89,79,448,305K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1709297318892036505,Oct 4,it's enchilada weather people,191,148,764,363K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1709267085455413465,Oct 3,scariest game of all time?,922,290,2K,770K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1709206676530724980,Oct 3,tag 3 friends to remind them to register to vote,167,143,625,301K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1708950217121210622,Oct 3,name a creator who was ahead of their time?,1.4K,384,2.3K,1.1M
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1708920115146747930,Oct 3,water break! go hydrate. your body (and mind) will thank you,207,284,1.3K,403K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1708859390940401707,Oct 2,i hope dogs in these videos have someone who can read them all the nice comments they're getting,125,115,688,322K
https://twitter.com/YouTubeTV,https://pbs.twimg.com/profile_images/1587489111807361025/AwvHDJyB_bigger.jpg,https://twitter.com/YouTubeTV,YouTube TV,@YouTubeTV,https://twitter.com/YouTubeTV/status/1708565577302774016,Oct 2,"Football Sunday Roll Call! 

Tell us where you’re watching from today using only emojis (bonus points for creativity)",106,81,283,329K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1708466865129824294,Oct 1,shout out to those of us who love parkour videos even though we're dangerously uncoordinated,205,154,869,409K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1708240366439150055,Oct 1,which creator would throw the best party?,740,215,1.5K,643K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1708149713663414531,Sep 30,it's libra season! how are you keeping ~balanced~ lately?,160,131,774,390K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1708119586862723462,Sep 30,what's a video that always puts you in a good place?,662,234,1.4K,561K
https://twitter.com/YouTubeCreators,https://pbs.twimg.com/profile_images/1415106105257074689/n0Po2BAS_bigger.jpg,https://twitter.com/YouTubeCreators,YouTube Creators,@YouTubeCreators,https://twitter.com/YouTubeCreators/status/1707847731316752857,Sep 30,we hear you,73,55,375,313K
https://twitter.com/YouTubeCreators,https://pbs.twimg.com/profile_images/1415106105257074689/n0Po2BAS_bigger.jpg,https://twitter.com/YouTubeCreators,YouTube Creators,@YouTubeCreators,https://twitter.com/YouTubeCreators/status/1707847731316752857,Sep 30,we hear you,73,55,375,313K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1707862816382718383,Sep 30,wish i could pay attention to anything the way my cat pays attention to birdfeeder videos,133,81,750,330K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1707802416526119269,Sep 29,what’s the first channel you ever subscribed to?,1.9K,367,3K,943K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1707742023183139139,Sep 29,"good day: animal videos
bad day: animal videos",143,141,1K,318K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1707500430194823677,Sep 29,this is your reminder to treat yourself like you treat your best friend,235,183,1K,350K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1707440036474478671,Sep 28,drop a video that brings you back to your childhood,440,162,1.2K,460K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1707379643026682251,Sep 28,it's libra season! take time to appreciate something beautiful today,133,103,684,298K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1707153140343054395,Sep 28,give your eyes a break! take a quick break from scrolling and refresh those peepers,173,104,801,327K
https://twitter.com/YouTubeCreators,https://pbs.twimg.com/profile_images/1415106105257074689/n0Po2BAS_bigger.jpg,https://twitter.com/YouTubeCreators,YouTube Creators,@YouTubeCreators,https://twitter.com/YouTubeCreators/status/1707123020463014354,Sep 28,"if you could create *in any location* where would that be?

you'll be able to do that soon, thanks to new AI tools!!",76,36,319,241K
https://twitter.com/youtubemusic,https://pbs.twimg.com/profile_images/1605353990002049025/XSMW6aXt_bigger.jpg,https://twitter.com/youtubemusic,YouTube Music,@youtubemusic,https://twitter.com/youtubemusic/status/1707070091085468056,Sep 27,Latin Hispanic Heritage Month wouldn’t be complete without a music playlist! check out Los Himnos: Iconic Latin Hits ft,32,25,225,191K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1707092742097002739,Sep 27,drop a video that instantly chills you out,530,150,1.2K,477K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1707024796775518654,Sep 27,happy birthday,170,171,1.1K,297K
https://twitter.com/YouTubeTV,https://pbs.twimg.com/profile_images/1587489111807361025/AwvHDJyB_bigger.jpg,https://twitter.com/YouTubeTV,YouTube TV,@YouTubeTV,https://twitter.com/YouTubeTV/status/1706697655298978075,Sep 26,a moment of zen for my football fam,76,54,377,251K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1706790758798274594,Sep 27,drop an extreme sports video that has you screaming internally,150,69,619,300K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1706715258000122021,Sep 26,sometimes the best part of a tv show are the unhinged recap videos they inspire,107,69,557,255K
https://twitter.com/YouTubeTV,https://pbs.twimg.com/profile_images/1587489111807361025/AwvHDJyB_bigger.jpg,https://twitter.com/YouTubeTV,YouTube TV,@YouTubeTV,https://twitter.com/YouTubeTV/status/1706697655298978075,Sep 26,a moment of zen for my football fam,76,54,377,251K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1706670084725645449,Sep 26,libra season is the season of social connections. tag two people who should meet!,142,75,659,292K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1706443585837522975,Sep 26,which creators are you inviting to your potluck and what are you asking them to bring?,289,114,900,399K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1706383200090542414,Sep 26,watching the leaves change and thinking about how traintube is going to have some absolutely gorgeous scenery this month,124,72,657,335K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1706081184969609595,Sep 25,take a page from booktube and try reading before bed tonight!,168,113,847,394K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1706005601744986200,Sep 24,watching fashion month vlogs while wrapped in a blanket. it's officially fall,141,111,726,390K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1705937830071992522,Sep 24,what's a yoga video you always come back to?,179,78,831,384K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1705696049719845058,Sep 24,woodturning videos: welcome to my de-stress playlist,136,74,690,389K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1705643203280376133,Sep 23,drop a video that sums up your middle school experience,328,135,1.1K,529K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1705583876322517222,Sep 23,kind of wish every day started with a thumbnail so i knew what to expect,241,166,1.2K,412K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1705356310907105411,Sep 23,what's your fashion month aesthetic?,209,100,856,408K
https://twitter.com/YouTubeCreators,https://pbs.twimg.com/profile_images/1415106105257074689/n0Po2BAS_bigger.jpg,https://twitter.com/YouTubeCreators,YouTube Creators,@YouTubeCreators,https://twitter.com/YouTubeCreators/status/1705278288032141685,Sep 22,you’ve got *ten minutes* until,72,38,325,264K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1705280819852435467,Sep 22,a walk around the block can do a lot,142,120,856,284K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1705227955524239672,Sep 22,can’t be responsible for my actions when the pumpkin spice hits my blood stream,187,134,972,316K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1704993914342535399,Sep 22,drop a video that makes your brain feel nice,785,210,2K,743K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1704948613703450906,Sep 22,someone tell Earth Wind & Fire i need a song for every day of the year,147,142,917,342K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1704903477061644509,Sep 21,transport yourself to places you could only imagine - from a popcorn volcano to a jellybean beach,169,112,616,405K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1704873115451314453,Sep 21,it’s september 21st. the prophecy foretold by earth wind & fire has come to pass,143,243,1.4K,338K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1704865999357403143,Sep 21,get ready to make your wildest content dreams come true,246,418,1K,631K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1704842934800023897,Sep 21,do you remember…,1.9K,1.1K,9.4K,1.7M
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1704602729207779774,Sep 21,make a date to see a friend irl this week,386,251,1.6K,539K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1704480530043924921,Sep 20,take a minute to stretttttch it out,407,248,2.1K,616K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1704208744916164750,Sep 20,six years of lofi girl! she studies AND she relaxes. queen of work life balance,334,238,1.8K,552K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1704133248371052776,Sep 19,kind of unfair there’s no groundhog giving us six more weeks of summer tbh,505,214,1.4K,533K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1703891668192137693,Sep 19,if you like pottery videos may i introduce you to woodturning,280,165,796,403K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1703831253412135130,Sep 18,parkour was invented when someone looked at a flight of stairs and thought “too easy”,156,137,804,346K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1703755757970206762,Sep 18,this is your sign to take a 5 minute break from scrolling,382,222,1.4K,484K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1703529262974750720,Sep 18,tag a friend under this post to say hi!,834,219,1.5K,603K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1703468864627937313,Sep 17,drop a short that can make you laugh in less than 10 seconds,357,155,1K,574K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1703438793196364203,Sep 17,Fall is the best season of the year and nothing else comes close.,129,119,567,362K
https://twitter.com/TeamYouTube,https://pbs.twimg.com/profile_images/1442546093875630088/qOKkSb2Q_bigger.jpg,https://twitter.com/TeamYouTube,TeamYouTube,@TeamYouTube,https://twitter.com/TeamYouTube/status/1703435174665457880,Sep 17,your pregame plan,307,94,431,495K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1703408467078271038,Sep 17,watched too many grwm videos and now i’m running late,112,88,742,333K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1703166873280373016,Sep 17,the world’s just a little bit prettier when you see it through the window of a train,213,145,1.1K,425K
