UserId,Tweets,Likes,Comments,Retweets,Tweet_Url
@MrBeast,"In tomorrow’s video we knocked over the world’s largest domino chain, cut a roller coaster and half and had manikins ride it, blew up a 100 foot creeper, tossed things in the world’s largest shredder, saw if a $100,000 safe could withstand $100,000 in TNT, etc.

It’s my favorite…",37K,2.5K,1.8K,https://twitter.com/MrBeast/status/1697632897623118244
@MrBeast,New Beast Philanthropy video! We built an orphanage and we’re obviously using the revenue from the video to sustain it so give it a watch to help out :D,37K,2K,2.3K,https://twitter.com/MrBeast/status/1693322109236191439
@MrBeast,"In tomorrow’s video we knocked over the world’s largest domino chain, cut a roller coaster and half and had manikins ride it, blew up a 100 foot creeper, tossed things in the world’s largest shredder, saw if a $100,000 safe could withstand $100,000 in TNT, etc.

It’s my favorite…",37K,2.5K,1.8K,https://twitter.com/MrBeast/status/1697632897623118244
@MrBeast,7 days later we broke it again,59K,1.5K,1.3K,https://twitter.com/MrBeast/status/1693291545120624730
@MrBeast,Can we get MrBeastOlympics trending for fun?,105K,5.6K,4.8K,https://twitter.com/MrBeast/status/1692947508270404031
@MrBeast,I flew down a person from EVERY country on earth to compete for a solid gold medal! Go watch :D,224K,7.1K,8.4K,https://twitter.com/MrBeast/status/1692930307610104188
@MrBeast,Been a little over a year of lifting,526K,13K,13K,https://twitter.com/MrBeast/status/1692663701935890896
@MrBeast,Tomorrow every country on earth competes for a solid gold 20 pound medal,77K,2.9K,4.5K,https://twitter.com/MrBeast/status/1692570687578222634
@MrBeast,This Saturday every country on earth competes in my most insane challenges and sets yet,68K,3.4K,2.6K,https://twitter.com/MrBeast/status/1691869070696526002
@MrBeast,"Here’s a sneak peak of next Saturday’s video! (this is just one of the challenges, the other sets are also insane",84K,2.9K,3.5K,https://twitter.com/MrBeast/status/1690922693439234048
@MrBeast,Tomorrow every country on earth competes for a solid gold 20 pound medal,77K,2.9K,4.5K,https://twitter.com/MrBeast/status/1692570687578222634
@MrBeast,Next Saturday’s video I had a subscriber from every country on earth compete in my own version of Extreme Olympics… the sets are 2x bigger than our squid game sets and it’s my biggest video ever (here are some random screenshots,165K,5K,5.9K,https://twitter.com/MrBeast/status/1690494514178191360
@MrBeast,Tomorrow every country on earth competes for a solid gold 20 pound medal,77K,2.9K,4.5K,https://twitter.com/MrBeast/status/1692570687578222634
@MrBeast,"Here’s a sneak peak of next Saturday’s video! (this is just one of the challenges, the other sets are also insane",84K,2.9K,3.5K,https://twitter.com/MrBeast/status/1690922693439234048
@MrBeast,New video with Pewdiepie and Sidemen just went live!,63K,2.6K,1.7K,https://twitter.com/MrBeast/status/1690393036960722944
@MrBeast,"Now that Twitter is called X, does that nullify our agreement?",88K,3.1K,1.2K,https://twitter.com/MrBeast/status/1689758373020127232
@MrBeast,Our video dropping on Saturday has Pewdiepie and the Sidemen in it,152K,3.7K,4.4K,https://twitter.com/MrBeast/status/1688586852872208390
@MrBeast,I’m doing this for Pewdiepie,703K,10K,27K,https://twitter.com/MrBeast/status/1687881101417783296
@MrBeast,"Here’s a sneak peak of next Saturday’s video! (this is just one of the challenges, the other sets are also insane",84K,2.9K,3.5K,https://twitter.com/MrBeast/status/1690922693439234048
@MrBeast,I spent 7 days living on a raft in the middle of the ocean.. go watch :D,234K,5.9K,6.5K,https://twitter.com/MrBeast/status/1687856614219665408
@MrBeast,"Ngl the UK goes harder than I thought, I’m having someone drive to stores and send pics and most look like this lol

I promise we’ll fix this asap!",22K,2.7K,623,https://twitter.com/MrBeast/status/1683176302503772161
@MrBeast,These took way longer to build then I thought it would lol,130K,3.8K,4.1K,https://twitter.com/MrBeast/status/1682530774103339008
@MrBeast,Whoever has the most liked reply to this in 48 hours gets all my Twitter revenue for the next month!,550K,251K,30K,https://twitter.com/MrBeast/status/1679797201449435136
@MrBeast,My friend was randomly selected by Hershey to be in a blind taste test and the whole study was him trying Feastables then Hershey’s and rating them lol,174K,3.2K,4.2K,https://twitter.com/MrBeast/status/1679500879127367680
