UserId,Tweets,Likes,Comments,Retweets,Tweet_Url
@YouTube,drop an extreme sports video that has you screaming internally,619,150,69,https://twitter.com/YouTube/status/1706790758798274594
@YouTube,sometimes the best part of a tv show are the unhinged recap videos they inspire,557,107,69,https://twitter.com/YouTube/status/1706715258000122021
@YouTube,libra season is the season of social connections. tag two people who should meet!,659,142,75,https://twitter.com/YouTube/status/1706670084725645449
@YouTube,which creators are you inviting to your potluck and what are you asking them to bring?,900,289,114,https://twitter.com/YouTube/status/1706443585837522975
@YouTube,watching the leaves change and thinking about how traintube is going to have some absolutely gorgeous scenery this month,657,124,72,https://twitter.com/YouTube/status/1706383200090542414
@YouTube,take a page from booktube and try reading before bed tonight!,847,168,113,https://twitter.com/YouTube/status/1706081184969609595
@YouTube,watching fashion month vlogs while wrapped in a blanket. it's officially fall,726,141,111,https://twitter.com/YouTube/status/1706005601744986200
@YouTube,what's a yoga video you always come back to?,831,179,78,https://twitter.com/YouTube/status/1705937830071992522
@YouTube,woodturning videos: welcome to my de-stress playlist,690,136,74,https://twitter.com/YouTube/status/1705696049719845058
@YouTube,drop a video that sums up your middle school experience,1.1K,328,135,https://twitter.com/YouTube/status/1705643203280376133
@YouTube,kind of wish every day started with a thumbnail so i knew what to expect,1.2K,241,166,https://twitter.com/YouTube/status/1705583876322517222
@YouTube,what's your fashion month aesthetic?,856,209,100,https://twitter.com/YouTube/status/1705356310907105411
@YouTube,a walk around the block can do a lot,856,142,120,https://twitter.com/YouTube/status/1705280819852435467
@YouTube,can’t be responsible for my actions when the pumpkin spice hits my blood stream,972,187,134,https://twitter.com/YouTube/status/1705227955524239672
@YouTube,drop a video that makes your brain feel nice,2K,785,210,https://twitter.com/YouTube/status/1704993914342535399
@YouTube,someone tell Earth Wind & Fire i need a song for every day of the year,917,147,142,https://twitter.com/YouTube/status/1704948613703450906
@YouTube,transport yourself to places you could only imagine - from a popcorn volcano to a jellybean beach,616,169,112,https://twitter.com/YouTube/status/1704903477061644509
@YouTube,it’s september 21st. the prophecy foretold by earth wind & fire has come to pass,1.4K,143,243,https://twitter.com/YouTube/status/1704873115451314453
@YouTube,get ready to make your wildest content dreams come true,1K,246,418,https://twitter.com/YouTube/status/1704865999357403143
@YouTube,do you remember…,9.4K,1.9K,1.1K,https://twitter.com/YouTube/status/1704842934800023897
@YouTube,make a date to see a friend irl this week,1.6K,386,251,https://twitter.com/YouTube/status/1704602729207779774
@YouTube,take a minute to stretttttch it out,2.1K,407,248,https://twitter.com/YouTube/status/1704480530043924921
@YouTube,six years of lofi girl! she studies AND she relaxes. queen of work life balance,1.8K,334,238,https://twitter.com/YouTube/status/1704208744916164750
@YouTube,kind of unfair there’s no groundhog giving us six more weeks of summer tbh,1.4K,505,214,https://twitter.com/YouTube/status/1704133248371052776
@YouTube,if you like pottery videos may i introduce you to woodturning,796,280,165,https://twitter.com/YouTube/status/1703891668192137693
@YouTube,parkour was invented when someone looked at a flight of stairs and thought “too easy”,804,156,137,https://twitter.com/YouTube/status/1703831253412135130
@YouTube,this is your sign to take a 5 minute break from scrolling,1.4K,382,222,https://twitter.com/YouTube/status/1703755757970206762
@YouTube,tag a friend under this post to say hi!,1.5K,834,219,https://twitter.com/YouTube/status/1703529262974750720
