userId_url,UserId_Url,UserId,UserId,Tweet_Url,date-time,css-4rbku5 2,css-4rbku5 href 5,css-4rbku5 3,css-4rbku5 href 6,css-4rbku5 4,css-4rbku5 href 7,css-4rbku5 href 8,css-4rbku5 href 9,attached_media,tweets,Comments,css-4rbku5 href 10,Impressions,css-4rbku5 href 11,Tweets,likes,Likes,Retweets
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720136596039852370,11h,,,,,,,,https://t.co/o7GY66SmT2,https://pbs.twimg.com/card_img/1720136509817581568/MhAUSoGE?format=jpg&name=small,gadgetsnow.com,3,https://twitter.com/timesofindia/status/1720136596039852370/analytics,5.2K,,Apple Pencil 3 with USB-C charging goes on sale: All the details,via,,
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720136309275337159,11h,,,,,,,,,,,1,https://twitter.com/timesofindia/status/1720136309275337159/analytics,6.1K,,"Jharkhand Women's Asian Champions Trophy | India beats Korea by 5-092027617K

(ANI)",,20,
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720136195077034392,11h,,,,,,https://twitter.com/timesofindia/status/1720136195077034392/photo/2,,https://twitter.com/timesofindia/status/1720136195077034392/photo/1,https://pbs.twimg.com/media/F98mu2XbgAAaM1P?format=png&name=360x360,,1,https://twitter.com/timesofindia/status/1720136195077034392/analytics,11K,,Supreme Court Collegium recommends the appointment of Justice Chakradhari Sharan Singh as the Chief Justice of the Orissa High Court,,3,25
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720136101258788965,11h,,,,,,,,https://twitter.com/timesofindia/status/1720136101258788965/photo/1,https://pbs.twimg.com/media/F98mm7XbUAA-PBE?format=png&name=small,,3,https://twitter.com/timesofindia/status/1720136101258788965/analytics,7.4K,,"Brahmastra Mountain Strike Corps carried out an exercise in high-altitude areas of Kameng, Arunachal Pradesh to validate offensive concepts. The troops braved the inhospitable terrain and inclement weather showcasing resilience and fortitude: Eastern Command, Indian Army",,36,
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720135948338606457,11h,,,,,,,,https://twitter.com/timesofindia/status/1720135948338606457/photo/1,https://pbs.twimg.com/media/F98mfSTbYAApmc9?format=png&name=small,,1,https://twitter.com/timesofindia/status/1720135948338606457/analytics,6.5K,,"Exercise Poorvi Akash | As part of the exercise today being done by the Eastern Air Command, round-the-clock operational, maintenance and other critical activities were undertaken across the entire command: Indian Air Force",,2,18
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720135703382913111,11h,,,,,,,,,,,9,https://twitter.com/timesofindia/status/1720135703382913111/analytics,6.7K,,Indian Army and Kazakh Ground Forces are jointly training in Kazakhstan. Both sides are sharing best practices and focussing on interoperability under the UN Mandate: Indian Army,,29,
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720135150565294381,11h,,,,,,,,https://t.co/b9SXCIkQeT,https://pbs.twimg.com/card_img/1720135148140908544/tEpS3wgu?format=jpg&name=small,timesofindia.indiatimes.com,5,https://twitter.com/timesofindia/status/1720135150565294381/analytics,6.1K,,FBI raids home of NYC Mayor Eric Adams' fundraising chief,,1,11
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720130460712661378,11h,#ASI,https://twitter.com/hashtag/ASI?src=hashtag_click,#Gyanvapi,https://twitter.com/hashtag/Gyanvapi?src=hashtag_click,,,,https://twitter.com/timesofindia/status/1720130460712661378/photo/1,https://pbs.twimg.com/media/F98hONGaIAAqcj1?format=jpg&name=small,,4,https://twitter.com/timesofindia/status/1720130460712661378/analytics,6.8K,,gets additional time till November 17 to complete survey of,"mosque complex 

Upon the request made by the ASI, District Judge A K Vishvesh issued the order, as confirmed by Central government counsel Amit Srivastava.",16,
https://twitter.com/ETimesTV,https://twitter.com/ETimesTV,ETimes TV,@ETimesTV,https://twitter.com/ETimesTV/status/1720123383172710649,11h,#JhalakDikhhlaJaa,https://twitter.com/hashtag/JhalakDikhhlaJaa?src=hashtag_click,#vivekdahiya,https://twitter.com/hashtag/vivekdahiya?src=hashtag_click,,,,https://t.co/DXMUK4DFHc,https://pbs.twimg.com/card_img/1720123202490531840/NkWaicjX?format=jpg&name=small,timesofindia.indiatimes.com,2,https://twitter.com/ETimesTV/status/1720123383172710649/analytics,5.9K,https://twitter.com/timesofindia,Exclusive - Vivek Dahiya on doing Jhalak Dikhhla Jaa 11: The show is a great platform for those who want to become a better version of themselves as dancer and performer,,11,
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720129204682133525,11h,#MahuaMoitra,https://twitter.com/hashtag/MahuaMoitra?src=hashtag_click,,,,,,https://t.co/dKAkrh44va,https://pbs.twimg.com/card_img/1720128661599203328/wicqH2Cw?format=jpg&name=small,timesofindia.indiatimes.com,12,https://twitter.com/timesofindia/status/1720129204682133525/analytics,11K,,"Instead of giving answers, she got angry: Parliament Ethics Committee Chairman Vinod Sonkar on",'s outburst and Opposition MPs' walk out,5,23
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720127378972618812,11h,#Taiwan,https://twitter.com/hashtag/Taiwan?src=hashtag_click,#Foxconn,https://twitter.com/hashtag/Foxconn?src=hashtag_click,,,,https://t.co/kBdfH5VT5N,https://pbs.twimg.com/card_img/1720100878747840512/ykhpXZez?format=jpg&name=small,timesofindia.indiatimes.com,2,https://twitter.com/timesofindia/status/1720127378972618812/analytics,5.7K,,probes,founder over toilet paper campaign bribes,10,
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720123606787858622,11h,,,,,,,,https://t.co/wPDWt4uWlj,https://pbs.twimg.com/card_img/1720061790066012160/pJd4EEw2?format=jpg&name=small,timesofindia.indiatimes.com,1,https://twitter.com/timesofindia/status/1720123606787858622/analytics,6.9K,,Chhattisgarh elections: CM Bhupesh Baghel questions 'excess' deployment of CRPF,,11,
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720119829590618378,12h,#ArvindKejriwal,https://twitter.com/hashtag/ArvindKejriwal?src=hashtag_click,,,,,,https://t.co/yysF08cp9n,https://pbs.twimg.com/card_img/1720100637936107520/Hketx-oh?format=jpg&name=small,timesofindia.indiatimes.com,1,https://twitter.com/timesofindia/status/1720119829590618378/analytics,6.9K,,Don't know whether I'll be in jail or somewhere else on counting day:,in Madhya Pradesh,4,19
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720117972763914418,12h,#WorldCup,https://twitter.com/hashtag/WorldCup?src=hashtag_click,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click,https://twitter.com/hashtag/CWC23?src=hashtag_click,https://t.co/6IQQ8vpSwV,https://pbs.twimg.com/card_img/1720117870066278400/lok_42Pf?format=jpg&name=small,timesofindia.indiatimes.com,5,https://twitter.com/timesofindia/status/1720117972763914418/analytics,8.2K,,"2023: India crush Sri Lanka, become first team to qualify for semifinals",,36,
https://twitter.com/toisports,https://twitter.com/toisports,TOI Sports,@toisports,https://twitter.com/toisports/status/1720115175616086409,12h,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click,#CWC23,https://twitter.com/hashtag/CWC23?src=hashtag_click,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,https://twitter.com/toisports/status/1720115175616086409/photo/1,https://pbs.twimg.com/media/F98Th4Eb0AAIa3f?format=jpg&name=small,𝕸𝖔𝖍𝖆𝖒𝖒𝖆𝖉 𝖘𝖍𝖆𝖒𝖎,5,https://twitter.com/toisports/status/1720115175616086409/analytics,6.9K,https://twitter.com/timesofindia,,,54,
