UserId,Tweets,Likes,Comments,Retweets,Tweet_Url
@ishowspeedsui,ben,104K,2K,8.4K,https://twitter.com/ishowspeedsui/status/1515539838233153539
@ishowspeedsui,.,71K,3.2K,4K,https://twitter.com/ishowspeedsui/status/1511877562766868480
@ishowspeedsui,girls don’t wanna see you win,17K,581,1.2K,https://twitter.com/ishowspeedsui/status/1506003942882385931
@ishowspeedsui,Hey,22K,1.8K,1.5K,https://twitter.com/ishowspeedsui/status/1503219240614080512
@ishowspeedsui,Yes,20K,440,584,https://twitter.com/ishowspeedsui/status/1500494989498929157
@ishowspeedsui,why did i get banned. i don’t even post on tiktok this is a mistake can you unban me im confused. this was a huge error i diddnt commit any problems please look into this,8.7K,224,196,https://twitter.com/ishowspeedsui/status/1500354777699475457
@ishowspeedsui,is this real,18K,898,762,https://twitter.com/ishowspeedsui/status/1497096178890158081
@ishowspeedsui,Thank you,15K,448,505,https://twitter.com/ishowspeedsui/status/1494082950647926788
@ishowspeedsui,fuck valentines,15K,548,1.2K,https://twitter.com/ishowspeedsui/status/1492634957633789954
@ishowspeedsui,"sorry guys i’m deleting this app, i’m tired of beating it everytime i see something attractive bye",15K,387,837,https://twitter.com/ishowspeedsui/status/1492379550973673472
@ishowspeedsui,nigga go to sleep,6.4K,146,105,https://twitter.com/ishowspeedsui/status/1491384282455375872
@ishowspeedsui,WE BACK YESSIR SPEEDGANG 4L,5.5K,340,294,https://twitter.com/ishowspeedsui/status/1480427313691045888
@ishowspeedsui,Can i please stream again im not a young minor and my mom and dad know i stream. Pleaseee i am not a young minor please reconsider this,7.1K,453,619,https://twitter.com/ishowspeedsui/status/1480421862538633217
@ishowspeedsui,bye,8.8K,938,1.1K,https://twitter.com/ishowspeedsui/status/1470883465507880964
@ishowspeedsui,NEW MERCH IS OUT,1.3K,97,56,https://twitter.com/ishowspeedsui/status/1463327629143064576
@ishowspeedsui,MERCH IS OUT -,3.5K,151,141,https://twitter.com/ishowspeedsui/status/1440888759428558850
@ishowspeedsui,finally,40K,1.3K,1.1K,https://twitter.com/ishowspeedsui/status/1432187374209929225
@ishowspeedsui,just why?,8.2K,244,163,https://twitter.com/ishowspeedsui/status/1430353579223748609
@ishowspeedsui,wtf is happening right now….,5.1K,125,66,https://twitter.com/ishowspeedsui/status/1407915462546104324
@ishowspeedsui,wow,2.5K,118,53,https://twitter.com/ishowspeedsui/status/1406044895303831558
@ishowspeedsui,did i prove my point yet?,2.7K,132,50,https://twitter.com/ishowspeedsui/status/1404995266248380417
@ishowspeedsui,if anybody has a spare account i can use i will really appreciate it i just need one for stream,999,24,15,https://twitter.com/ishowspeedsui/status/1400185712339718145
@ishowspeedsui,subscribe to my new,615,9,13,https://twitter.com/ishowspeedsui/status/1399987115266609153
@ishowspeedsui,damn bro this crazy,6.7K,118,231,https://twitter.com/ishowspeedsui/status/1389795805003923457
@ishowspeedsui,omd i’m tweaked out right now,3.7K,196,117,https://twitter.com/ishowspeedsui/status/1384341439916740608
@ishowspeedsui,damn i woke up and we trending,931,43,31,https://twitter.com/ishowspeedsui/status/1381942198908899331
@ishowspeedsui,didn’t receive a logo today but i at least peaked at 3k today love y’all boys hopefully y’all check me out next time i’m out peace,476,16,14,https://twitter.com/ishowspeedsui/status/1378126557991075840
@ishowspeedsui,PLZZ COME IN MY STREAM FIRST POSTSCORER TO GET A LOGO IVE BEEN GRINDING,492,167,42,https://twitter.com/ishowspeedsui/status/1378107845732929537
@ishowspeedsui,RONNIE TUNE IN MY STREAM FOR A LOGO BEST POSTSCORER AND FIRST POSTSCORER TO GET A LOGO,504,118,45,https://twitter.com/ishowspeedsui/status/1378092009148284930
@ishowspeedsui,im out,252,23,9,https://twitter.com/ishowspeedsui/status/1369826418318843905
@ishowspeedsui,3 days left until the demon comes back,260,10,10,https://twitter.com/ishowspeedsui/status/1368326194421235712
@ishowspeedsui,Appreciate you for joining my stream and showing support,214,4,8,https://twitter.com/ishowspeedsui/status/1330407861873233921
@ishowspeedsui,IM REALLY STARTING TO GET RECOGNIZED APPRECIATE THE AUPPORT,296,15,19,https://twitter.com/ishowspeedsui/status/1293363397401153536
@ishowspeedsui,50k subs NEXT YEAR,603,67,46,https://twitter.com/ishowspeedsui/status/1292605153535758347
@ishowspeedsui,Joined,323,46,19,https://twitter.com/ishowspeedsui/status/1107822958121230336
